0.001250, 0.050000, 50
0.005386, 0.082726, 50
0.013657, 0.165405, 50
0.026056, 0.247997, 50
0.042580, 0.330478, 50
0.063223, 0.412847, 50
0.087980, 0.495140, 50
0.116851, 0.577435, 50
0.149845, 0.659865, 50
0.186976, 0.742630, 50
0.228276, 0.826001, 50
0.273793, 0.910326, 50
0.323594, 0.996024, 50
0.377772, 1.083575, 50
0.436447, 1.173487, 50
0.499760, 1.266266, 50
0.567879, 1.362372, 50
0.640987, 1.462172, 50
0.719283, 1.565912, 50
0.802968, 1.673693, 50
0.891118, 1.763013, 50
0.981603, 1.809693, 50
1.073306, 1.834061, 50
1.166208, 1.858044, 50
1.260284, 1.881514, 50
1.355506, 1.904434, 50
1.451847, 1.926832, 50
1.549286, 1.948784, 50
1.647807, 1.970403, 50
1.747398, 1.991820, 50
1.848057, 2.013179, 50
1.949788, 2.034626, 50
2.052603, 2.056305, 50
2.156520, 2.078341, 50
2.261562, 2.100840, 50
2.367756, 2.123868, 50
2.475128, 2.147440, 50
2.583702, 2.171498, 50
2.693174, 2.189425, 50
2.801812, 2.172772, 50
2.907050, 2.104760, 50
3.007630, 2.011602, 50
3.103351, 1.914421, 50
3.194019, 1.813354, 50
3.279453, 1.708673, 50
3.359491, 1.600770, 50
3.433997, 1.490115, 50
3.502858, 1.377219, 50
3.565987, 1.262583, 50
3.623321, 1.146674, 50
3.674816, 1.029895, 50
3.720444, 0.912575, 50
3.760193, 0.794971, 50
3.794056, 0.677264, 50
3.822035, 0.559575, 50
3.844133, 0.441972, 50
3.860357, 0.324481, 50
3.870712, 0.207096, 50
3.875545, 0.096659, 50
3.876668, 0.022445, 50
3.876668, 0.000000, 50
